uri,id,name,popularity
spotify:track:4VcPtoOpK3oBMDZJ9Ptp9f,4VcPtoOpK3oBMDZJ9Ptp9f,No Auto Durk,70
spotify:track:7ge7BHazYbVKi8qyZUX1Bm,7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,71
spotify:track:6inHSFgzJCNhgtSlu5Wtc2,6inHSFgzJCNhgtSlu5Wtc2,Know the Difference (feat. Lil Baby),46
spotify:track:7JuHVG3qQKQKxC4doneXVW,7JuHVG3qQKQKxC4doneXVW,Back in Blood (feat. Lil Durk),68
spotify:track:5qgFgsrrxOjyPmX5YCuK2E,5qgFgsrrxOjyPmX5YCuK2E,PUFFIN ON ZOOTIEZ,60
spotify:track:7sliFe6W30tPBPh6dvZsIH,7sliFe6W30tPBPh6dvZsIH,Area Codes,77
spotify:track:0WNfQxDGaPTl0yogcMR5v1,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),72
spotify:track:3pygdjgdMt04N8R6Mar0wF,3pygdjgdMt04N8R6Mar0wF,Members Only (feat. 42 Dugg),53
spotify:track:1mAey8kEPmDM2icL56kS9d,1mAey8kEPmDM2icL56kS9d,4 Da Gang (with Roddy Ricch),70
spotify:track:4A8cWXxKfIL3lAyUDzXbCF,4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,72
spotify:track:5teSgJfTCFK0ngDASJb99U,5teSgJfTCFK0ngDASJb99U,Waddup (feat. Polo G),59
spotify:track:7z250fTzTMLLFQaoU2Qm9d,7z250fTzTMLLFQaoU2Qm9d,Statement,45
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,0UMqDSXk4xvoCNRrIEPf7T,King Snipe,59
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,81
spotify:track:68MTDH8Kk4jBEV1ah0n89s,68MTDH8Kk4jBEV1ah0n89s,EA (feat. 21 Savage),77
spotify:track:7iTTWHbr4tAlsRJN4m4bay,7iTTWHbr4tAlsRJN4m4bay,Strike (Holster),71
spotify:track:0k7wmahjkn389wAZdz19Cv,0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,71
spotify:track:1Fhb9neDPyEyTaZZ3qmIn4,1Fhb9neDPyEyTaZZ3qmIn4,Allegations (feat. Pooh Shiesty),61
spotify:track:6PphODv2LB2b9BWK9lhWuY,6PphODv2LB2b9BWK9lhWuY,Shabooya,53
spotify:track:4NWmEDnhyn4kUZGyCgx047,4NWmEDnhyn4kUZGyCgx047,Upnow,48
spotify:track:2g5q0UpOOFMNOcHGaMG4b0,2g5q0UpOOFMNOcHGaMG4b0,Gangsta Boo (with Lil Tjay),64
spotify:track:4jCu9I3jXfKLr48r98RyVg,4jCu9I3jXfKLr48r98RyVg,Trappin N Rappin (feat. Gucci Mane),51
spotify:track:1dg3qy5DjoJodawfOCgrTP,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),75
spotify:track:7fEoXCZTZFosUFvFQg1BmW,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,81
spotify:track:45vDAZmpEf8BGVd1EA9yLA,45vDAZmpEf8BGVd1EA9yLA,Unapologetic (with NLE Choppa),63
spotify:track:112EmZwJNonJymivU3KOVl,112EmZwJNonJymivU3KOVl,What You Say (feat. Post Malone & The Kid LAROI),47
spotify:track:63XetbuuKLMyjIaVdZtFP1,63XetbuuKLMyjIaVdZtFP1,WHERE DOES YOUR SPIRIT GO?,57
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,75ZoVrZ4mXEsDxv1bQbEAS,Motion God,1
spotify:track:2KcQ0PbPj0O3P48B9YX7iN,2KcQ0PbPj0O3P48B9YX7iN,Peaches & Eggplants (feat. 21 Savage),71
spotify:track:1udwFobQ1JoOdWPQrp2b6u,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),91
spotify:track:2k3IJR9hf34ZfEnTdlcoSK,2k3IJR9hf34ZfEnTdlcoSK,Bus Stop (feat. Brent Faiyaz),66
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),87
spotify:track:52NGJPcLUzQq5w7uv4e5gf,52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),81
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),87
spotify:track:1OdxQvBNOgCDE3SyqoEDha,1OdxQvBNOgCDE3SyqoEDha,Slow Motion (feat. Wizkid),60
spotify:track:6MtFM9kbhhuN04rwDxPvn4,6MtFM9kbhhuN04rwDxPvn4,Special (feat. Don Toliver),48
spotify:track:5KYOcGJM1wQHwrE6rVfg9y,5KYOcGJM1wQHwrE6rVfg9y,Company Pt. 3,53
spotify:track:4E8SsodyGGLgv7HPeSisw5,4E8SsodyGGLgv7HPeSisw5,The Loop,46
spotify:track:1CJ8e0zc8uvAmkqdeXrq4u,1CJ8e0zc8uvAmkqdeXrq4u,Leave the Club (feat. Lil Durk & GloRilla),46
spotify:track:6BQrmjAgPfPTwILoFEK3Hd,6BQrmjAgPfPTwILoFEK3Hd,I Wish you Roses,62
spotify:track:1TweDM3JC49LNeelLVg3yX,1TweDM3JC49LNeelLVg3yX,Used (feat. Don Toliver),71
spotify:track:1rcEtzR9Z07PvQBqUxhFcU,1rcEtzR9Z07PvQBqUxhFcU,Dip (#thewoah),48
spotify:track:221qmpQeBNV87sUjQeUTVH,221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),79
spotify:track:0WNfQxDGaPTl0yogcMR5v1,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),72
spotify:track:5yjcHfRu0LWD9XpvWabQGj,5yjcHfRu0LWD9XpvWabQGj,No Surprise (feat. Don Toliver & Bslime),49
spotify:track:2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,85
spotify:track:4cQrSREMqBSvJ8ZzBZjVb8,4cQrSREMqBSvJ8ZzBZjVb8,Mile High (feat. Travis Scott & Metro Boomin),68
spotify:track:1qMMYpVatbRITKCfq1gasi,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,79
spotify:track:0zWbYGQq5O1KQd0iqzgjP6,0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),75
spotify:track:46CA1H0T1r7u5lDUtVveAh,46CA1H0T1r7u5lDUtVveAh,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",66
spotify:track:3J8uSfhmDeIgWrzxUAd8rm,3J8uSfhmDeIgWrzxUAd8rm,Water (Drowning Pt. 2) [feat. Kodak Black],48
spotify:track:3fNMgjG8yXaSam46swhz7w,3fNMgjG8yXaSam46swhz7w,KNIGHT CRAWLER (feat. Juice WRLD),34
spotify:track:4FyesJzVpA39hbYvcseO2d,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,78
spotify:track:1KaRuTOGchQyTnrY3vWzfR,1KaRuTOGchQyTnrY3vWzfR,Aston Martin Truck,59
spotify:track:41Gzf3nQARpfE7qr2p6iA6,41Gzf3nQARpfE7qr2p6iA6,Last Time (feat. G Herbo),0
spotify:track:7sliFe6W30tPBPh6dvZsIH,7sliFe6W30tPBPh6dvZsIH,Area Codes,77
spotify:track:0WNfQxDGaPTl0yogcMR5v1,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),72
spotify:track:3pygdjgdMt04N8R6Mar0wF,3pygdjgdMt04N8R6Mar0wF,Members Only (feat. 42 Dugg),53
spotify:track:1mAey8kEPmDM2icL56kS9d,1mAey8kEPmDM2icL56kS9d,4 Da Gang (with Roddy Ricch),70
spotify:track:4A8cWXxKfIL3lAyUDzXbCF,4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,72
spotify:track:5teSgJfTCFK0ngDASJb99U,5teSgJfTCFK0ngDASJb99U,Waddup (feat. Polo G),59
spotify:track:7z250fTzTMLLFQaoU2Qm9d,7z250fTzTMLLFQaoU2Qm9d,Statement,45
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,0UMqDSXk4xvoCNRrIEPf7T,King Snipe,59
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,81
spotify:track:68MTDH8Kk4jBEV1ah0n89s,68MTDH8Kk4jBEV1ah0n89s,EA (feat. 21 Savage),77
spotify:track:7iTTWHbr4tAlsRJN4m4bay,7iTTWHbr4tAlsRJN4m4bay,Strike (Holster),71
spotify:track:0k7wmahjkn389wAZdz19Cv,0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,71
spotify:track:1Fhb9neDPyEyTaZZ3qmIn4,1Fhb9neDPyEyTaZZ3qmIn4,Allegations (feat. Pooh Shiesty),61
spotify:track:6PphODv2LB2b9BWK9lhWuY,6PphODv2LB2b9BWK9lhWuY,Shabooya,53
spotify:track:4NWmEDnhyn4kUZGyCgx047,4NWmEDnhyn4kUZGyCgx047,Upnow,48
spotify:track:2g5q0UpOOFMNOcHGaMG4b0,2g5q0UpOOFMNOcHGaMG4b0,Gangsta Boo (with Lil Tjay),64
spotify:track:4jCu9I3jXfKLr48r98RyVg,4jCu9I3jXfKLr48r98RyVg,Trappin N Rappin (feat. Gucci Mane),51
spotify:track:1dg3qy5DjoJodawfOCgrTP,1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),75
spotify:track:7fEoXCZTZFosUFvFQg1BmW,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,81
spotify:track:45vDAZmpEf8BGVd1EA9yLA,45vDAZmpEf8BGVd1EA9yLA,Unapologetic (with NLE Choppa),63
spotify:track:112EmZwJNonJymivU3KOVl,112EmZwJNonJymivU3KOVl,What You Say (feat. Post Malone & The Kid LAROI),47
spotify:track:63XetbuuKLMyjIaVdZtFP1,63XetbuuKLMyjIaVdZtFP1,WHERE DOES YOUR SPIRIT GO?,57
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,75ZoVrZ4mXEsDxv1bQbEAS,Motion God,1
spotify:track:2KcQ0PbPj0O3P48B9YX7iN,2KcQ0PbPj0O3P48B9YX7iN,Peaches & Eggplants (feat. 21 Savage),71
spotify:track:1udwFobQ1JoOdWPQrp2b6u,1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),91
spotify:track:2k3IJR9hf34ZfEnTdlcoSK,2k3IJR9hf34ZfEnTdlcoSK,Bus Stop (feat. Brent Faiyaz),66
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),87
spotify:track:52NGJPcLUzQq5w7uv4e5gf,52NGJPcLUzQq5w7uv4e5gf,Private Landing (feat. Justin Bieber & Future),81
spotify:track:2Hh3ETdQKrmSI3QS0hme7g,2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),87
spotify:track:1OdxQvBNOgCDE3SyqoEDha,1OdxQvBNOgCDE3SyqoEDha,Slow Motion (feat. Wizkid),60
spotify:track:6MtFM9kbhhuN04rwDxPvn4,6MtFM9kbhhuN04rwDxPvn4,Special (feat. Don Toliver),48
spotify:track:5KYOcGJM1wQHwrE6rVfg9y,5KYOcGJM1wQHwrE6rVfg9y,Company Pt. 3,53
spotify:track:4E8SsodyGGLgv7HPeSisw5,4E8SsodyGGLgv7HPeSisw5,The Loop,46
spotify:track:1CJ8e0zc8uvAmkqdeXrq4u,1CJ8e0zc8uvAmkqdeXrq4u,Leave the Club (feat. Lil Durk & GloRilla),46
spotify:track:6BQrmjAgPfPTwILoFEK3Hd,6BQrmjAgPfPTwILoFEK3Hd,I Wish you Roses,62
spotify:track:1TweDM3JC49LNeelLVg3yX,1TweDM3JC49LNeelLVg3yX,Used (feat. Don Toliver),71
spotify:track:1rcEtzR9Z07PvQBqUxhFcU,1rcEtzR9Z07PvQBqUxhFcU,Dip (#thewoah),48
spotify:track:221qmpQeBNV87sUjQeUTVH,221qmpQeBNV87sUjQeUTVH,Around Me (feat. Don Toliver),79
spotify:track:0WNfQxDGaPTl0yogcMR5v1,0WNfQxDGaPTl0yogcMR5v1,Tomorrow 2 (with Cardi B),72
spotify:track:5yjcHfRu0LWD9XpvWabQGj,5yjcHfRu0LWD9XpvWabQGj,No Surprise (feat. Don Toliver & Bslime),49
spotify:track:2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,85
spotify:track:4cQrSREMqBSvJ8ZzBZjVb8,4cQrSREMqBSvJ8ZzBZjVb8,Mile High (feat. Travis Scott & Metro Boomin),68
spotify:track:1qMMYpVatbRITKCfq1gasi,1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,79
spotify:track:0zWbYGQq5O1KQd0iqzgjP6,0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),75
spotify:track:46CA1H0T1r7u5lDUtVveAh,46CA1H0T1r7u5lDUtVveAh,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",66
spotify:track:3J8uSfhmDeIgWrzxUAd8rm,3J8uSfhmDeIgWrzxUAd8rm,Water (Drowning Pt. 2) [feat. Kodak Black],48
spotify:track:3fNMgjG8yXaSam46swhz7w,3fNMgjG8yXaSam46swhz7w,KNIGHT CRAWLER (feat. Juice WRLD),34
spotify:track:4FyesJzVpA39hbYvcseO2d,4FyesJzVpA39hbYvcseO2d,Just Wanna Rock,78
spotify:track:1KaRuTOGchQyTnrY3vWzfR,1KaRuTOGchQyTnrY3vWzfR,Aston Martin Truck,59
spotify:track:41Gzf3nQARpfE7qr2p6iA6,41Gzf3nQARpfE7qr2p6iA6,Last Time (feat. G Herbo),0
spotify:track:4WuOWVnAqvEQxgSRrspBgt,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],80
spotify:track:6QXYUKIwXYY9RbsUCfb5jI,6QXYUKIwXYY9RbsUCfb5jI,The Rulers Back,23
spotify:track:6mM8gri8d2abYYomjOV4ut,6mM8gri8d2abYYomjOV4ut,Stop Breathing,53
spotify:track:4ZevD501qZiFK7FY8DFn0V,4ZevD501qZiFK7FY8DFn0V,Do It Right,52
spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,3FSwpQ9dBZBeBV6UdYHI2R,712PM,65
spotify:track:6jXaJ37W4yKIBOEMpjGlli,6jXaJ37W4yKIBOEMpjGlli,Luv Me Again,50
spotify:track:1t7H77FNwoit8U4NiXij66,1t7H77FNwoit8U4NiXij66,Vaccine,0
spotify:track:7KXVIAuw3m2hxZanrpSXS3,7KXVIAuw3m2hxZanrpSXS3,Tomorrow 2 (with Cardi B),5
spotify:track:0QNNd0qMCDbraS1nQPg3aA,0QNNd0qMCDbraS1nQPg3aA,HOTEL LOBBY (Unc & Phew),70
spotify:track:6RDX9Jn11ndo1g1uq7BL3B,6RDX9Jn11ndo1g1uq7BL3B,Not Over Yet (feat. Tom Grennan),24
spotify:track:1KaRuTOGchQyTnrY3vWzfR,1KaRuTOGchQyTnrY3vWzfR,Aston Martin Truck,59
spotify:track:0AAVJIN4plafvmNKqRCltG,0AAVJIN4plafvmNKqRCltG,I'M DAT N****,64
spotify:track:4YqF89TKyLDAQJQq4EmjqU,4YqF89TKyLDAQJQq4EmjqU,#1 Freak (feat. Ty Dolla $ign),37
spotify:track:7lAK3oHbfEnvUQWosrMMpR,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,75
spotify:track:5MfDMowSpLGhNkKeWBypvb,5MfDMowSpLGhNkKeWBypvb,Belly Of The Beast,21
spotify:track:38844QuZDlnt44uHPrSA3S,38844QuZDlnt44uHPrSA3S,Oh Okay (feat. Young Thug & Lil Baby),65
spotify:track:5B40Td13cDQ4adeAiLf8Z4,5B40Td13cDQ4adeAiLf8Z4,Twin (feat. Lil Durk),55
spotify:track:5jMnDNdpFkR1rrAo6ktupW,5jMnDNdpFkR1rrAo6ktupW,Certified Dripper,53
spotify:track:6QHlEUJAtLzAtb1ZmhSamg,6QHlEUJAtLzAtb1ZmhSamg,Everybody Shooters Too,67
spotify:track:5SOJW3a8uYkvv0FG1azoZV,5SOJW3a8uYkvv0FG1azoZV,Chosen (feat. Ty Dolla $ign),44
spotify:track:3wspfG772mi1c25JpnNOVP,3wspfG772mi1c25JpnNOVP,Walk,64
spotify:track:3FImu2LpSuH6gDHBuFgIbS,3FImu2LpSuH6gDHBuFgIbS,DO 4 LOVE,69
spotify:track:5AxedaN7Udvbrotg3xPXTp,5AxedaN7Udvbrotg3xPXTp,"Yes, You Did",0
spotify:track:42lktQtbmY9Ql4ZmuhCdcg,42lktQtbmY9Ql4ZmuhCdcg,Heavier,20
spotify:track:2wdgjxZPgtrPd8OUqMSuYh,2wdgjxZPgtrPd8OUqMSuYh,From Now On (feat. Future),59
spotify:track:6w93UfN5MeXXQTrVIf5V6x,6w93UfN5MeXXQTrVIf5V6x,How (feat. Roddy Ricch),61
spotify:track:30pBgahZNXNLvtQVi5HUxQ,30pBgahZNXNLvtQVi5HUxQ,I Want You (with Future),51
spotify:track:7DwcBgdzqhFJltEaV1XF81,7DwcBgdzqhFJltEaV1XF81,Cooped Up (with Roddy Ricch),64
spotify:track:3nixei9buXWmxkA4BjX8k4,3nixei9buXWmxkA4BjX8k4,PEP IN MY STEP,46
spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),74
spotify:track:4vVjPTApwXZwB2H3mBq3ml,4vVjPTApwXZwB2H3mBq3ml,HOTEL LOBBY (Unc & Phew),78
spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,76
spotify:track:3j84U36KvLeXNDPv4t5pI8,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),75
spotify:track:6n4U3TlzUGhdSFbUUhTvLP,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,75
spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),74
spotify:track:4wFjTWCunQFKtukqrNijEt,4wFjTWCunQFKtukqrNijEt,MotorSport,70
spotify:track:6ug9fUi5oLLgQgOF1G8WkM,6ug9fUi5oLLgQgOF1G8WkM,California Breeze,69
spotify:track:74loibzxXRL875X20kenvk,74loibzxXRL875X20kenvk,Poland,67
spotify:track:2P0Si3pfikrrkpLLnrXaLR,2P0Si3pfikrrkpLLnrXaLR,family ties (with Kendrick Lamar),51
spotify:track:6XO8RlYuJCiI0v3IA48FeJ,6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,69
spotify:track:59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),83
spotify:track:3JFUEyfKdoCzAd2Gjj1dZZ,3JFUEyfKdoCzAd2Gjj1dZZ,Keep Dissing 2 (with Lil Durk),52
spotify:track:1a019wP7IdYLexwbmfZPm3,1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),80
spotify:track:5cx2X3RlGDk6g4DkPq4NYw,5cx2X3RlGDk6g4DkPq4NYw,Never Sleep (with Lil Baby feat. Travis Scott),62
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),64
spotify:track:6qzBOV7lg2pnYm1tIvjxo3,6qzBOV7lg2pnYm1tIvjxo3,Heyy,60
spotify:track:2BSl2gSFHdzJAMus74qzNj,2BSl2gSFHdzJAMus74qzNj,Backstage Passes (feat. Jack Harlow),60
spotify:track:5QdVpZhASstTN4BBwglPz6,5QdVpZhASstTN4BBwglPz6,Ghetto Superstar (feat. G Herbo & Doe Boy),50
spotify:track:3W9jnJBPYeihwNSXsr65f9,3W9jnJBPYeihwNSXsr65f9,NO SNITCHING (with Dusty Locane),4
spotify:track:2TSfStvlAMLw89u3tali79,2TSfStvlAMLw89u3tali79,Dah Dah DahDah,72
spotify:track:4WuOWVnAqvEQxgSRrspBgt,4WuOWVnAqvEQxgSRrspBgt,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],80
spotify:track:6QXYUKIwXYY9RbsUCfb5jI,6QXYUKIwXYY9RbsUCfb5jI,The Rulers Back,23
spotify:track:6mM8gri8d2abYYomjOV4ut,6mM8gri8d2abYYomjOV4ut,Stop Breathing,53
spotify:track:4ZevD501qZiFK7FY8DFn0V,4ZevD501qZiFK7FY8DFn0V,Do It Right,52
spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,3FSwpQ9dBZBeBV6UdYHI2R,712PM,65
spotify:track:6jXaJ37W4yKIBOEMpjGlli,6jXaJ37W4yKIBOEMpjGlli,Luv Me Again,50
spotify:track:1t7H77FNwoit8U4NiXij66,1t7H77FNwoit8U4NiXij66,Vaccine,0
spotify:track:7KXVIAuw3m2hxZanrpSXS3,7KXVIAuw3m2hxZanrpSXS3,Tomorrow 2 (with Cardi B),5
spotify:track:0QNNd0qMCDbraS1nQPg3aA,0QNNd0qMCDbraS1nQPg3aA,HOTEL LOBBY (Unc & Phew),70
spotify:track:6RDX9Jn11ndo1g1uq7BL3B,6RDX9Jn11ndo1g1uq7BL3B,Not Over Yet (feat. Tom Grennan),24
spotify:track:1KaRuTOGchQyTnrY3vWzfR,1KaRuTOGchQyTnrY3vWzfR,Aston Martin Truck,59
spotify:track:0AAVJIN4plafvmNKqRCltG,0AAVJIN4plafvmNKqRCltG,I'M DAT N****,64
spotify:track:4YqF89TKyLDAQJQq4EmjqU,4YqF89TKyLDAQJQq4EmjqU,#1 Freak (feat. Ty Dolla $ign),37
spotify:track:7lAK3oHbfEnvUQWosrMMpR,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE,75
spotify:track:5MfDMowSpLGhNkKeWBypvb,5MfDMowSpLGhNkKeWBypvb,Belly Of The Beast,21
spotify:track:38844QuZDlnt44uHPrSA3S,38844QuZDlnt44uHPrSA3S,Oh Okay (feat. Young Thug & Lil Baby),65
spotify:track:5B40Td13cDQ4adeAiLf8Z4,5B40Td13cDQ4adeAiLf8Z4,Twin (feat. Lil Durk),55
spotify:track:5jMnDNdpFkR1rrAo6ktupW,5jMnDNdpFkR1rrAo6ktupW,Certified Dripper,53
spotify:track:6QHlEUJAtLzAtb1ZmhSamg,6QHlEUJAtLzAtb1ZmhSamg,Everybody Shooters Too,67
spotify:track:5SOJW3a8uYkvv0FG1azoZV,5SOJW3a8uYkvv0FG1azoZV,Chosen (feat. Ty Dolla $ign),44
spotify:track:3wspfG772mi1c25JpnNOVP,3wspfG772mi1c25JpnNOVP,Walk,64
spotify:track:3FImu2LpSuH6gDHBuFgIbS,3FImu2LpSuH6gDHBuFgIbS,DO 4 LOVE,69
spotify:track:5AxedaN7Udvbrotg3xPXTp,5AxedaN7Udvbrotg3xPXTp,"Yes, You Did",0
spotify:track:42lktQtbmY9Ql4ZmuhCdcg,42lktQtbmY9Ql4ZmuhCdcg,Heavier,20
spotify:track:2wdgjxZPgtrPd8OUqMSuYh,2wdgjxZPgtrPd8OUqMSuYh,From Now On (feat. Future),59
spotify:track:6w93UfN5MeXXQTrVIf5V6x,6w93UfN5MeXXQTrVIf5V6x,How (feat. Roddy Ricch),61
spotify:track:30pBgahZNXNLvtQVi5HUxQ,30pBgahZNXNLvtQVi5HUxQ,I Want You (with Future),51
spotify:track:7DwcBgdzqhFJltEaV1XF81,7DwcBgdzqhFJltEaV1XF81,Cooped Up (with Roddy Ricch),64
spotify:track:3nixei9buXWmxkA4BjX8k4,3nixei9buXWmxkA4BjX8k4,PEP IN MY STEP,46
spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),74
spotify:track:4vVjPTApwXZwB2H3mBq3ml,4vVjPTApwXZwB2H3mBq3ml,HOTEL LOBBY (Unc & Phew),78
spotify:track:2UVbBKQOdFAekPTRsnkzcf,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,76
spotify:track:3j84U36KvLeXNDPv4t5pI8,3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),75
spotify:track:6n4U3TlzUGhdSFbUUhTvLP,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,75
spotify:track:0M9ydKzuF3oZTfYYPfaGX1,0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),74
spotify:track:4wFjTWCunQFKtukqrNijEt,4wFjTWCunQFKtukqrNijEt,MotorSport,70
spotify:track:6ug9fUi5oLLgQgOF1G8WkM,6ug9fUi5oLLgQgOF1G8WkM,California Breeze,69
spotify:track:74loibzxXRL875X20kenvk,74loibzxXRL875X20kenvk,Poland,67
spotify:track:2P0Si3pfikrrkpLLnrXaLR,2P0Si3pfikrrkpLLnrXaLR,family ties (with Kendrick Lamar),51
spotify:track:6XO8RlYuJCiI0v3IA48FeJ,6XO8RlYuJCiI0v3IA48FeJ,Bye Bye,69
spotify:track:59nOXPmaKlBfGMDeOVGrIK,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),83
spotify:track:3JFUEyfKdoCzAd2Gjj1dZZ,3JFUEyfKdoCzAd2Gjj1dZZ,Keep Dissing 2 (with Lil Durk),52
spotify:track:1a019wP7IdYLexwbmfZPm3,1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),80
spotify:track:5cx2X3RlGDk6g4DkPq4NYw,5cx2X3RlGDk6g4DkPq4NYw,Never Sleep (with Lil Baby feat. Travis Scott),62
spotify:track:0g2Bbgy7P41pFjMWJuzsf4,0g2Bbgy7P41pFjMWJuzsf4,STAYING ALIVE (feat. Drake & Lil Baby),64
spotify:track:6qzBOV7lg2pnYm1tIvjxo3,6qzBOV7lg2pnYm1tIvjxo3,Heyy,60
spotify:track:2BSl2gSFHdzJAMus74qzNj,2BSl2gSFHdzJAMus74qzNj,Backstage Passes (feat. Jack Harlow),60
spotify:track:5QdVpZhASstTN4BBwglPz6,5QdVpZhASstTN4BBwglPz6,Ghetto Superstar (feat. G Herbo & Doe Boy),50
spotify:track:3W9jnJBPYeihwNSXsr65f9,3W9jnJBPYeihwNSXsr65f9,NO SNITCHING (with Dusty Locane),4
spotify:track:2TSfStvlAMLw89u3tali79,2TSfStvlAMLw89u3tali79,Dah Dah DahDah,72
spotify:track:5kYSScXYOZYyi0fxramiW6,5kYSScXYOZYyi0fxramiW6,BEAUTIFUL (feat. Future & SZA),60
spotify:track:68Dni7IE4VyPkTOH9mRWHr,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,89
spotify:track:5RtOqP26S4KrWexNolBaQc,5RtOqP26S4KrWexNolBaQc,From Nothing,50
spotify:track:2d4XHh61JufZpNdm88TXXx,2d4XHh61JufZpNdm88TXXx,IT AIN'T SAFE (feat. Nardo Wick & Kodak Black),51
spotify:track:7nc7mlSdWYeFom84zZ8Wr8,7nc7mlSdWYeFom84zZ8Wr8,Tell Em,78
spotify:track:58k32my5lKofeZRtIvBDg9,58k32my5lKofeZRtIvBDg9,HONEST,80
spotify:track:6nrPRHGdz1ytpX2ZBZ4RGU,6nrPRHGdz1ytpX2ZBZ4RGU,Falsetto (feat. Lil Tecca),5
